gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2517835184	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530250/format/large			WAG.1530250_0220417421							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517825179	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530256/format/large			WAG.1530256_1041198125							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517823156	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530251/format/large			WAG.1530251_0725976046							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517822120	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530209/format/large			WAG.1530209_576697797							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517816065	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530235/format/large			WAG.1530235_01468346868							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517816064	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530220/format/large			WAG.1530220_0448105552							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517814771	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1570710/format/large			WAG.1570710_93316934							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517814088	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530192/format/large			WAG.1530192_1014239446							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517813090	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530225/format/large			WAG.1530225_1319068619							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517806110	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530230/format/large			WAG.1530230_1059446257							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517802086	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530236/format/large			WAG.1530236_01973905493							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517799129	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530204/format/large			WAG.1530204_01190476374							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517797153	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530205/format/large			WAG.1530205_01696034999							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517628850	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1570695/format/large			WAG.1570695_1546537866							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517621103	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530198/format/large			WAG.1530198_02019112304							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517616171	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530216/format/large			WAG.1530216_0694041815							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517616170	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530201/format/large			WAG.1530201_326199501							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517616169	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530193/format/large			WAG.1530193_508680821							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517614240	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530246/format/large			WAG.1530246_0466353684							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517614239	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530231/format/large			WAG.1530231_553887632							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517613070	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530257/format/large			WAG.1530257_535639500							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517613069	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530242/format/large			WAG.1530242_1555880816							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517589125	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530241/format/large			WAG.1530241_2061439441							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517587120	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530199/format/large			WAG.1530199_1770296367							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517584175	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530215/format/large			WAG.1530215_0188483190							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517584174	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530200/format/large			WAG.1530200_831758126							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517581208	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530247/format/large			WAG.1530247_0971912309							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517581207	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530210/format/large			WAG.1530210_01955657361							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517455527	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530252/format/large			WAG.1530252_01231534671							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517446373	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530194/format/large			WAG.1530194_3122196							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517436507	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530258/format/large			WAG.1530258_30080875							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517436506	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530221/format/large			WAG.1530221_0953664177							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517420440	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530226/format/large			WAG.1530226_813509994							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517420439	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530211/format/large			WAG.1530211_1833751310							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517334814	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/U0258992_MLN/format/large			U  0258992_01435132946							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516503841	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/L.2652039/format/large			L.2652039_0153838085							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516498819	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/L.2652038/format/large			L.2652038_351720540							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516246973	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/L.2652040/format/large			L.2652040_1608774053							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516113462	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530238/format/large			WAG.1530238_1309944553							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516113461	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530223/format/large			WAG.1530223_01964781427							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516112266	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530195/format/large			WAG.1530195_0502436429							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516107802	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530243/format/large			WAG.1530243_1050322191							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516103661	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530229/format/large			WAG.1530229_0703165881							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516103660	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530214/format/large			WAG.1530214_317075435							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516103659	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530191/format/large			WAG.1530191_1519798071							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516102591	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530253/format/large			WAG.1530253_01737093296							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516100456	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530239/format/large			WAG.1530239_804385928							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516100455	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530217/format/large			WAG.1530217_01199600440							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516100454	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530202/format/large			WAG.1530202_0179359124							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516096932	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530213/format/large			WAG.1530213_822634060							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516078549	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530255/format/large			WAG.1530255_1546756750							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516078548	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530240/format/large			WAG.1530240_01727969230							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516067541	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530208/format/large			WAG.1530208_1082256422							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516059770	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530259/format/large			WAG.1530259_0475477750							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516059769	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530244/format/large			WAG.1530244_544763566							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516054445	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530237/format/large			WAG.1530237_1815503178							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2516054444	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530222/format/large			WAG.1530222_01459222802							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515937880	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530228/format/large			WAG.1530228_0197607256							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515937879	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530206/format/large			WAG.1530206_2093373672							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515937878	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530190/format/large			WAG.1530190_2025356696							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515926177	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530224/format/large			WAG.1530224_1824627244							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515925036	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530219/format/large			WAG.1530219_2084249606							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515925035	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530196/format/large			WAG.1530196_01007995054							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515914684	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530248/format/large			WAG.1530248_01477470934							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515914683	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530233/format/large			WAG.1530233_0457229618							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515911497	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530245/format/large			WAG.1530245_39204941							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515905337	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530227/format/large			WAG.1530227_307951369							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515905336	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530212/format/large			WAG.1530212_1328192685							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515891246	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530218/format/large			WAG.1530218_01705159065							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515891245	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530203/format/large			WAG.1530203_0684917749							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515883130	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530232/format/large			WAG.1530232_48329007							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515825873	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530249/format/large			WAG.1530249_01983029559							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515825872	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530234/format/large			WAG.1530234_0962788243							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515816673	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530207/format/large			WAG.1530207_1587815047							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515813426	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530197/format/large			WAG.1530197_01513553679							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515799570	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1530254/format/large			WAG.1530254_2052315375							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515645748	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/U.1596448/format/large			U.1596448_1332743696							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2445115692	StillImage	image/jpeg	https://static.inaturalist.org/photos/54355742/original.jpg?1571393052	https://www.inaturalist.org/photos/54355742					2019-10-12T08:48:46Z	Gabriel Michel MONTEIRO		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel Michel MONTEIRO
2445113614	StillImage	image/jpeg	https://static.inaturalist.org/photos/54355713/original.jpg?1571392962	https://www.inaturalist.org/photos/54355713					2019-10-12T08:48:21Z	Gabriel Michel MONTEIRO		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel Michel MONTEIRO
2445113614	StillImage	image/jpeg	https://static.inaturalist.org/photos/54355723/original.jpg?1571392985	https://www.inaturalist.org/photos/54355723					2019-10-12T08:48:38Z	Gabriel Michel MONTEIRO		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel Michel MONTEIRO
2445108625	StillImage	image/jpeg	https://static.inaturalist.org/photos/54355545/original.jpg?1571392567	https://www.inaturalist.org/photos/54355545					2019-10-12T08:40:14Z	Gabriel Michel MONTEIRO		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel Michel MONTEIRO
2445017640	StillImage	image/jpeg	https://static.inaturalist.org/photos/54355906/original.jpg?1571393569	https://www.inaturalist.org/photos/54355906					2019-10-12T08:52:00Z	Gabriel Michel MONTEIRO		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel Michel MONTEIRO
2445017640	StillImage	image/jpeg	https://static.inaturalist.org/photos/54355940/original.jpg?1571393628	https://www.inaturalist.org/photos/54355940					2019-10-12T08:52:17Z	Gabriel Michel MONTEIRO		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel Michel MONTEIRO
2429535506	StillImage	image/jpeg	https://static.inaturalist.org/photos/53731273/original.jpg?1570720848	https://www.inaturalist.org/photos/53731273					2019-10-09T17:55:27Z	Gabriel Michel MONTEIRO		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel Michel MONTEIRO
2429534874	StillImage	image/jpeg	https://static.inaturalist.org/photos/53732342/original.jpg?1570721784	https://www.inaturalist.org/photos/53732342					2019-10-09T18:06:32Z	Gabriel Michel MONTEIRO		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel Michel MONTEIRO
2429534866	StillImage	image/jpeg	https://static.inaturalist.org/photos/53732645/original.jpg?1570722032	https://www.inaturalist.org/photos/53732645					2019-10-09T18:10:06Z	Gabriel Michel MONTEIRO		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel Michel MONTEIRO
2429533242	StillImage	image/jpeg	https://static.inaturalist.org/photos/53727436/original.jpg?1570717504	https://www.inaturalist.org/photos/53727436					2019-10-09T18:10:17Z	Gabriel Michel MONTEIRO		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel Michel MONTEIRO
2429513380	StillImage	image/jpeg	https://static.inaturalist.org/photos/53601639/original.jpg?1570568305	https://www.inaturalist.org/photos/53601639					2019-10-08T08:41:24Z	Gabriel Michel MONTEIRO		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel Michel MONTEIRO
2429512619	StillImage	image/jpeg	https://static.inaturalist.org/photos/53607948/original.jpg?1570573160	https://www.inaturalist.org/photos/53607948					2019-10-08T10:58:20Z	Gabriel Michel MONTEIRO		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel Michel MONTEIRO
2429511046	StillImage	image/jpeg	https://static.inaturalist.org/photos/53607834/original.jpg?1570573105	https://www.inaturalist.org/photos/53607834					2019-10-08T10:54:23Z	Gabriel Michel MONTEIRO		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel Michel MONTEIRO
2429506312	StillImage	image/jpeg	https://static.inaturalist.org/photos/53607768/original.jpg?1570573061	https://www.inaturalist.org/photos/53607768					2019-10-08T10:54:07Z	Gabriel Michel MONTEIRO		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel Michel MONTEIRO
2429361265	StillImage	image/jpeg	https://static.inaturalist.org/photos/53132423/original.jpeg?1570122829	https://www.inaturalist.org/photos/53132423					2019-10-02T15:26:47Z	Frédéric Adémola Abiodoun		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Frédéric Adémola Abiodoun
2429361265	StillImage	image/jpeg	https://static.inaturalist.org/photos/53132358/original.jpeg?1570122773	https://www.inaturalist.org/photos/53132358					2019-10-02T15:26:39Z	Frédéric Adémola Abiodoun		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Frédéric Adémola Abiodoun
2429361265	StillImage	image/jpeg	https://static.inaturalist.org/photos/53132440/original.jpeg?1570122844	https://www.inaturalist.org/photos/53132440					2019-10-02T15:26:38Z	Frédéric Adémola Abiodoun		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Frédéric Adémola Abiodoun
2429254560	StillImage	image/jpeg	https://static.inaturalist.org/photos/52015850/original.jpeg?1569081219	https://www.inaturalist.org/photos/52015850					2019-09-21T16:37:35Z	Chabi Mongo Yves		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chabi Mongo Yves
2429254560	StillImage	image/jpeg	https://static.inaturalist.org/photos/52015806/original.jpeg?1569081198	https://www.inaturalist.org/photos/52015806					2019-09-21T16:37:49Z	Chabi Mongo Yves		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chabi Mongo Yves
2429254560	StillImage	image/jpeg	https://static.inaturalist.org/photos/52015668/original.jpeg?1569081140	https://www.inaturalist.org/photos/52015668					2019-09-21T16:38:56Z	Chabi Mongo Yves		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chabi Mongo Yves
2429226684	StillImage	image/jpeg	https://static.inaturalist.org/photos/47409865/original.jpeg?1565148786	https://www.inaturalist.org/photos/47409865					2019-08-06T16:04:59Z	didolanvijustin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	didolanvijustin
2429226684	StillImage	image/jpeg	https://static.inaturalist.org/photos/47409876/original.jpeg?1565148794	https://www.inaturalist.org/photos/47409876					2019-08-06T16:05:21Z	didolanvijustin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	didolanvijustin
2429226389	StillImage	image/jpeg	https://static.inaturalist.org/photos/47330001/original.jpeg?1565089928	https://www.inaturalist.org/photos/47330001					2019-08-06T07:57:45Z	didolanvijustin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	didolanvijustin
2429213074	StillImage	image/jpeg	https://static.inaturalist.org/photos/43025846/original.jpeg?1561482037	https://www.inaturalist.org/photos/43025846					2019-06-25T16:48:57Z	Sèwanou Marc Tovihessi		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sèwanou Marc Tovihessi
2429213074	StillImage	image/jpeg	https://static.inaturalist.org/photos/43025886/original.jpeg?1561482064	https://www.inaturalist.org/photos/43025886					2019-06-25T16:49:13Z	Sèwanou Marc Tovihessi		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sèwanou Marc Tovihessi
2429209013	StillImage	image/jpeg	https://static.inaturalist.org/photos/41227480/original.jpg?1559909605	https://www.inaturalist.org/photos/41227480					2019-04-08T12:13:00Z	hermelineeliante		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hermelineeliante
2429207261	StillImage	image/jpeg	https://static.inaturalist.org/photos/40299035/original.jpg?1559099763	https://www.inaturalist.org/photos/40299035					2018-12-10T13:01:42Z	chrysoscelis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	chrysoscelis
2429196647	StillImage	image/jpeg	https://static.inaturalist.org/photos/31918740/original.jpg?1550953309	https://www.inaturalist.org/photos/31918740					2009-06-25T16:54:42Z	Marco Schmidt		iNaturalist	http://creativecommons.org/licenses/by-nc-sa/4.0/	Marco Schmidt
2429196646	StillImage	image/jpeg	https://static.inaturalist.org/photos/31918731/original.jpg?1550953304	https://www.inaturalist.org/photos/31918731					2009-06-13T11:46:30Z	Marco Schmidt		iNaturalist	http://creativecommons.org/licenses/by-nc-sa/4.0/	Marco Schmidt
2429196644	StillImage	image/jpeg	https://static.inaturalist.org/photos/31918747/original.jpg?1550953314	https://www.inaturalist.org/photos/31918747					2010-01-30T12:37:34Z	Marco Schmidt		iNaturalist	http://creativecommons.org/licenses/by-nc-sa/4.0/	Marco Schmidt
2429196637	StillImage	image/jpeg	https://static.inaturalist.org/photos/31918750/original.jpg?1550953318	https://www.inaturalist.org/photos/31918750					2009-06-16T17:44:02Z	Marco Schmidt		iNaturalist	http://creativecommons.org/licenses/by-nc-sa/4.0/	Marco Schmidt
2397510618	StillImage	image/jpeg	https://static.inaturalist.org/photos/48962196/original.jpeg?1566486025	https://www.inaturalist.org/photos/48962196					2019-08-22T11:48:26Z	didolanvijustin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	didolanvijustin
2366117776	StillImage	image/jpeg	https://static.inaturalist.org/photos/48766005/original.jpeg?1566308567	https://www.inaturalist.org/photos/48766005					2019-08-19T11:05:45Z	didolanvijustin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	didolanvijustin
2366048486	StillImage	image/jpeg	https://static.inaturalist.org/photos/48356255/original.jpeg?1565963465	https://www.inaturalist.org/photos/48356255					2019-08-16T09:22:22Z	didolanvijustin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	didolanvijustin
2366048486	StillImage	image/jpeg	https://static.inaturalist.org/photos/48356282/original.jpeg?1565963493	https://www.inaturalist.org/photos/48356282					2019-08-16T09:22:35Z	didolanvijustin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	didolanvijustin
2366048032	StillImage	image/jpeg	https://static.inaturalist.org/photos/48356463/original.jpeg?1565963635	https://www.inaturalist.org/photos/48356463					2019-08-16T09:27:50Z	didolanvijustin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	didolanvijustin
2331943833	StillImage	image/jpeg	https://static.inaturalist.org/photos/47410414/original.jpeg?1565149154	https://www.inaturalist.org/photos/47410414					2019-08-06T16:32:12Z	didolanvijustin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	didolanvijustin
2331943461	StillImage	image/jpeg	https://static.inaturalist.org/photos/47409985/original.jpeg?1565148871	https://www.inaturalist.org/photos/47409985					2019-08-06T16:08:24Z	didolanvijustin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	didolanvijustin
2331943461	StillImage	image/jpeg	https://static.inaturalist.org/photos/47409965/original.jpeg?1565148855	https://www.inaturalist.org/photos/47409965					2019-08-06T16:08:09Z	didolanvijustin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	didolanvijustin
2331941947	StillImage	image/jpeg	https://static.inaturalist.org/photos/47410352/original.jpeg?1565149112	https://www.inaturalist.org/photos/47410352					2019-08-06T16:30:04Z	didolanvijustin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	didolanvijustin
2273467113	StillImage	image/jpeg	http://www.digit.snm.ku.dk/DanBIF/NHMD-BioculturalCollection/NHMD-610526.jpg											
2273466967	StillImage	image/jpeg	http://www.digit.snm.ku.dk/DanBIF/NHMD-BioculturalCollection/NHMD-610527.jpg											
2244966784	StillImage	image/jpeg	http://mediastorage.bgbm.org/fsi/server?type=image&source=B%2FSZ%2F00%2F00%2F35%2FB_SZ_0000352.tif&width=1900&quality=95&profile=jpeg			Butyrospermum Parkii  Ky. Peyr. /   Frucht des Butterbaums /    im Djur Lande,  gr. Seriba Ghattas  /   allgemeine Ernte /   im April 1869 //     Samenschale hart holzig, glänzend /   castanienbraun hell /   darunter ein korkige netzförmige /   Haut, weiss //      nat. Gr. //     Samenform /   von der Rückseite /   nat. Grösse //     [...] /   [...] /   [...] //     Längschnitt /   n. Gr. //     Eiweiskörper knorpelig weiss und stark [...] /   sehr [...], durchh Br[...] gewinn [...] //				G. Schweinfurth			http://creativecommons.org/licenses/by-sa/3.0/	
2244966763	StillImage	image/jpeg	http://mediastorage.bgbm.org/fsi/server?type=image&source=B%2FSZ%2F00%2F00%2F35%2FB_SZ_0000355.tif&width=1900&quality=95&profile=jpeg			Bassia Parki G. Don  /   selten über 40' hoch  //     Rinde  schwarz[...]  /   eichenartig [...]  /   [...] [...]  //     Laub  [...] grün, hell  //     Butterbaum  /   Butyrospermum parkii  /   [...]  /   Zulu - Kred[...]  /   Kor. /   Rank. /   [...]au  /   Kornmu - der Grosse  //     Djur März 1871  //				G. Schweinfurth			http://creativecommons.org/licenses/by-sa/3.0/	
2243313749				http://www.botanicalcollections.be/specimen/BR4010004825505										
2243313483				http://www.botanicalcollections.be/specimen/BR4010004824478										
